nome_arquivo,texto_extraido,quantidade_palavras,qr_detectado,color1_h,color1_s,color1_v,color2_h,color2_s,color2_v,color3_h,color3_s,color3_v,categoria,subpasta,transito,carteira,driver,habilitacao,nome,validade,identidade,cat,hab,cpf,assinatura,portador,transportes,assinado,digital,estadual,infraestrutura,emissor,proibido,plastificar
aug_imagem_108.jpg,,0,0,30,19,200,23,27,121,173,27,38,cnh_fisica,CNH_aberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_109.jpg,,0,0,0,20,38,22,23,120,28,18,201,cnh_fisica,CNH_aberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_11.jpg,"BILITACAO / DRIVER LICENSE / PERMISO DE CC

2e1 NOME E SOBRENOME 1* HABILITACAO

YURI FONSECA 31/05/2004
(73 DATA, LOCAL E UF DE NASCIMENTO

09/11/1977, PIMENTA, MS

4a DATA EMISSAO 4b VALIDADE ACC

17/05/2024 | 08/10/2027 (roam | D

7 4c DOC. IDENTIDADE / ORG. EMISSOR / UF

MS82834535 SSP MS
4d CPF

5 N® REGISTRO 9 CAT. HAB.
|_490.281.675-01 eee CE
land NACIONALIDADE
BRASILEIRO(A)

—FILIAGAO

CALEB CASA GRANDE

ANA VITORIA RODRIGUES

‘TASSINATURA'DO PORTADOR

12 OBSERVAGOES

DIRETOR DETRAN~-

ASSINATURA DO EMISSOR",81,0,27,51,116,165,34,15,22,29,170,cnh_fisica,CNH_aberta,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_110.jpg,"1* HABIL ITACAQ

19/10/2001

4b VAL IDADE
27/06/2028

4c DOC IDENTIDADE / ORG EMISSOR / UF

RN28186121 SSP RN

id CPF 5 N° REGISTRO 9 CAT. HAB
938.472.516-] 9 48483473267
NACIONALIDADE

A
BRASILEIRO(A)
FILIAGAQ

fe)

SR. JOAO GUILHERME MELO

SRTA. CECILIA DA Luz

ee
OIRETOR DETRAN -

ASSINATURA 00. EMISSOR",50,0,165,27,19,29,50,117,22,29,170,cnh_fisica,CNH_aberta,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
aug_imagem_111.jpg,"AL DE HARILITACAO / DRIVER LICENSE / PERMISO DE CONDUCCIO
2e1 NOME E SOBRENOME ro
OAO VITOR COSTA ) 29/09/1999 4

3 DATA, LOCAL E- UF DE NASCIMENTO
13/10/1962, RIBEIRO, DF
4a DATA EMISAO 4b VALIDADE ACC
oe 28/06/2022 J Pec es (cm } D
F

4c DOC. IDENTIDADE / ORG ISSOR/U
DF56540762 SSP DF

4d CPF 5 N* REGISTRO 9 CAT. HAB
LUE: Biias6: 51605 A

NACIONALIDADE

BRASILEIRO(A)
FILIACAO

THEODORO MENDONGA

ISABEL CUNHA

TASSINATURA DO PORTADOR

12 OBSERVACOES

DIRETOR DETRAN~

-_
ASSINATURA DO EMISSOR

LOCAL
| SIQUEIRA, MS

MATO GROSSO DO SUL

CAL loys

(eae",96,0,0,16,16,22,29,169,29,50,113,cnh_fisica,CNH_aberta,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_112.jpg,"| CARTEIRA NACIONA
2e1 NOMEE SOBRENOME

1"" HABILITAGAO
GABRIELLY CAVALCANTE 03/08/2003

3 DATA, LOCAL E UF DE NASCIMENTO
23/09/1995, NOVAES, PE

4a DATA EMISSAO 4b VALIDADE ACC
09/12/2022 21/07/2032 (rome D
4c DOC. IDENTIDADE / ORG. EMISSOR / UF:
PE94454935 SSP PE

4d CPF § N° REGISTRO 9 CAT. HAB.
653.914.280-33 89522079783 Cl1E
NACIONALIDADE
BRASILEIRO(A)
FILIACAO

DAVI LUCCA MORAES

SRA. ANA CAROLINA MENDES

TASSINATURA DO PORTADOR

12 OBSERVACOES

DIRETOR DETRAN-

ASSINATURA DO EMISSOR:

ray

poe. ~MATO GROSSO

LOCAL:
| APARECIDA DAS FLORES, MT",83,0,0,36,14,18,30,154,23,52,107,cnh_fisica,CNH_aberta,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_113.jpg,"CARTEIRA NACIONAL DE

pe 1 NOME E SOB
_RAVIMONTEIRO",9,0,0,10,49,25,32,144,25,22,201,cnh_fisica,CNH_aberta,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_114.jpg,,0,0,0,9,56,22,22,128,24,19,189,cnh_fisica,CNH_aberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_115.jpg,"Ky

RIVER LICENSE

4a DATA EMISSAo

4b VALIDADE
24/01/2023 26/08/2028
4c DOC IDENTIDADE OR

G EMISSOR/ UF,
SP54515429 SSP Sp

FILIACAO

DANILO BORGES

JULIANA PEREIRA

|

DIRETOR DETRAN.

ASSINATURA [ote) EMISSOR",31,0,21,30,180,0,32,16,29,52,123,cnh_fisica,CNH_aberta,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
aug_imagem_116.jpg,"ARIANA

CIONAL DE HARILITACAO / DRIVER LICENSE / PERMISO
2e1 NOMEE SOBRENOME
RAFAEL MONTEIRO

4b VALIDADE
04/09/2030

SN 5 =
873.210.956-30 90608138716 BE
NACIONA’ ADE
BRASILEIRO(A)
FILIACAO
FELIPE JESUS

MARIA LIZ DA ROCHA

12 OBSERVACOES

DIRETOR DETRAN~
LL

ASSINATURA DO EMISSOR",41,0,23,33,163,29,57,107,15,85,6,cnh_fisica,CNH_aberta,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
aug_imagem_117.jpg,"f1*HAg Ao
[ 29/08/2003
o

876.401.295.67

NACIONALIDADE
BRASILEIRO(A)
FILIAGAG

LEVI Azp VEDO

DRA. ELOAH PEIXOTO

DIRETOR DETRaN be
ASSINATURA Do EMISSOR

MATO GROsso DOsuL",24,0,22,29,169,30,51,110,0,28,9,cnh_fisica,CNH_aberta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
aug_imagem_118.jpg,"Wabsaseianet
3956 19527 cura",4,0,15,13,39,25,26,180,26,33,124,cnh_fisica,CNH_aberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_119.jpg,"s BY F x
nic
INVULL

DRIVER LICENSE | PERMISO DE COM
4* HABILITAS.

14/10/1998

ACIONAL DE HABILITACAO
AO

2e1 NOMEE SOBRENOME

THEO ARAGAO
CIMENTO

3 DATA, LOCAL E UF DE NAS
25/12/1962, ‘TEIXEIRA, DF
da DATA EMISAO 4b VALIDADE
12/04/2022 12/01/2026
4c DOC. 10) EMISSOR / UF
1DE72207198 SSP DF
4d CPF

ENTIDADE ORG.

6 N° REGIST RO

56254202027

183.629.470-04
NACIONALIDADE

BRASILEIRO(A)
FILAGAO
ZO DA CONCEICAO

DR. EN

ANA LUIZA APARECIDA

7 KSSINATURA vO PORTADOR

12 OBSERVAGOES

DIRETOR DETRAN -

ASSINATURA po EMISSOR

LOCAL
GOMES ALEGRE, AL",88,0,0,28,18,29,51,114,22,29,169,cnh_fisica,CNH_aberta,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_12.jpg,"1* HABIL ITACAO
25/12/2001
3 DATA, Local & UF DE NaS

‘SCIMENTO
21/04/ 1986, VASCONCELos, TO

(a DATA oy 4b VALIDADE
31/01/2025 12/12/2033

4c DOC IDENTIDADE ,
TO99963995 SSP TO

4d CPF 9 CAT. HAB
538.749.216-46 } | D1 |
NACIONALIDADE

ORG. EMISSOR/ UF

LUIZ HENRIQUE GUERRA

SRA. GABRIELA VIEIRA

Ce

OIRETOR DETRAN~

ASSINATURA lofe} EMISSOR

SERGIPE",57,0,23,24,189,165,13,39,29,41,136,cnh_fisica,CNH_aberta,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
aug_imagem_120.jpg,"N:

VAL DE

HARILITAC AQ)

= SOBRENOME
Lafs CAMARGO

3 DATA LOCAL & UF DE Na,

18/10/1993, ALMEIDA D.
4a DATA EMISSAo

4b VAL IDADE ACC
18/02/202] 19/08/2024 c= D
4c DOC IDE NTIDADE ORG EMISSOR eg RR
AM15651318 ssp ayy
4d CPF 5N° RE GISTRO
538,261.074-62 20660147815
NAC ONAL, DADE
BRASILEIRO(A)

SCIMENTO

A PRAIA, AM

oe

OIRETOR DETRAN.

ASSINATURA 00 EMISSOR",62,0,23,30,169,29,53,111,0,21,12,cnh_fisica,CNH_aberta,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
aug_imagem_121.jpg,"2e1 NOME E SOBRENOME 1* HABILITACAO
VICENTE FERREIRA 19/07/2006

‘Cy

TASSINATURA'DO PORTADOR

12 OBSERVACOES

3 DATA, LOCAL E UF DE NASCIMENTO
18/09/1988, MACEDO DO NORTE, GO
(77 4a DATA EMISAO 4b VALIDADE ACC
29/03/2023 11/09/2028 D

r— 4c DOC. IDENTIDADE / ORG. EMISSOR / UF:
GO75704171 SSP GO

fee CPF 5 N* REGISTRO 9 CAT. HAB.
096.372.184-40 44132406323 Cl

BRASILEIRO(A)
FILIAGAO
ee

JOSE MACEDO

MANUELA GARCIA

DIRETOR DETRAN-

ASSINATURA DO EMISSOR",71,0,27,43,130,21,29,176,0,24,21,cnh_fisica,CNH_aberta,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_122.jpg,"5)

CARTEIRA NACIONAL DE HARILITACAO / DRIVER LICENSE / PERMISO DE CONDUCCION
2e1 NOME E SOBRENOME 4"" HABILITACAO
SRTA. CAMILA CAMARA 29/04/2004

3 DATA, LOCAL E UF DE NASCIMENTO
09/06/1969, CARVALHO PAULISTA, MG |
4a DATA EMISSAO 4b VALIDADE ACC
11/05/2022 27/07/2026 D
4c DOC. IDENTIDADE / ORG. EMISSOR / UF
c MG23378960 SSP MG

4d CPF 5 N° REGISTRO 9 CAT. HAB.
_ 385.721.609-30 15439790795 Al
NACIONALIDADE
BRASILEIRO(A)
FILIAGAO

ARTHUR GABRIEL RODRIGUES

MARIA HELENA DA MOTA

TASSINATURA'DO PORTADOR

12 OBSERVACOES

DIRETOR DETRAN -

_

ASSINATURA DO EMISSOR",88,0,29,41,150,21,27,202,0,14,36,cnh_fisica,CNH_aberta,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_123.jpg,"Y H

CARTEIRA NACIONAL DE HARILITACAO / DR
2e1 NOME E SOBRENOME 1"" HABILITACAO
SRA. BELLA NOVAIS 18/08/2004

(73 DATA, LOCAL E UF DE NASCIMENTO
06/05/1983, DA CONCEICAO DO AMPARO, BA
ea 4a DATA EMISAO 4b VALIDADE ACC
11/05/2023 | 24/10/2031 (rms D
4c DOC. IDENTIDADE / ORG. EMISSOR / UF
BA76142377 SSP BA

4d CPF 5 N* REGISTRO 9 CAT. HAB
310,756.248-35 88885009975 CE |
r— NACIONALIDADE
BRASILEIRO(A)

-FILIACAO

PERMIS() DE CONDUCCION

PIETRO DA MOTA

HADASSA FONSECA

TASSINATURA DO PORTADOR

12 OBSERVACOES

DIRETOR DETRAN =
—

ASSINATURA DO EMISSOR",90,0,0,36,7,23,32,159,29,56,104,cnh_fisica,CNH_aberta,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_124.jpg,"f NA

CIONAL DE HARILITACAD DRIVER LICE

2e1 NOME E SOBRENOME
IsIs ALVES

TASSINATURA'DO PORTADOR

LOCAL
MARTINS, BA

} ih
i
BILITACAO
27/02/1996

3 DATA, LOCAL E UF DE NASCIMENTO

05/02/2007, FONSECA DE MINAS, ES
4a DATA EMISSAO 4b VALIDADE

09/08/2023 13/12/2030

4c DOC. IDENTIDADE / ORG. E MISSOR / UF
ES66817931 SSP ES

4d CPF
974.361.085-57

NACIONALIDADE
BRASILEIRO(A)

FILIAGAO

(owas) (oianss (maa)

9 CAT. HAB.

HENRY BRITO

ISABELLA DA CONCEICAO

DIRETOR DETRAN ~

ASSINATURA DO EMISSOR",77,0,29,52,112,165,43,12,22,29,169,cnh_fisica,CNH_aberta,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_125.jpg,"SO DE CONDUCCION

21 NOME E SOBRENOME

1"" HABILITAGAO
RHAVI DA ROSA 22/01/2002
3 DATA, LOCAL E UF DE NASCIMENTO
01/03/2003, VASCONCELOS DE SA, PB

4a DATA EMISSAO 4b VALIDADE ACC
02/10/2025 27/10/2029 D
4c DOC. IDENTIDADE / ORG. EMISSOR/ UF:
€

PB73946491 SSP PB
4d CPF

§ N° REGISTRO 9 CAT. HAB
239.108.754-32 84273343264 Cl |
NACIONALIDADE -
BRASILEIRO(A)
FILIACAO

DANTE PIRES

MAYA DA MOTA

TASSINATURA DO PORTADOR

12 OBSERVAGOES

DIRETOR DETRAN -

ASSINATURA DO EMISSOR

ti MATO GROSSO.

Ry PPNTeL,

bap io < oN gS) ERS
“Bixit Uren. Sg BSE] ae (hid)",94,0,29,43,130,22,28,175,0,22,23,cnh_fisica,CNH_aberta,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_126.jpg,"\ oT

»

CARTEIRA-NAC IONAL DE HARILITACAO DRIVER LICENSE / PERMISO DE CONDI

NDUCCION

2e1 NOMEE SOBRENOME

ee 1* HABILITACAO
PAULO PASTOR 15/11/2001
3 DATA, LOCAL E UF DE NASCIMENTO

28/04/2000, CASTRO, AM

4a DATA EMISSNO 4b VALIDADE Acc

25/01/2023 07/12/2028 ( rome

4c DOC. IDENTIDADE / ORG. EMISSOR / UF

AM91591312 SSP AM

4d CPF 5 N° REGISTRO 9 CAT. HAB
920.418.675-58 93325972284 D1
NACIONALIDADE
BRASILEIRO(A)

FILAGAO

PAULO DAS NEVES

MANUELA FERNANDES

TASSINATURA DO PORTADOR

12 OBSERVACOES

DIRETOR DETRAN-

_
ASSINATURA DO EMISSOR",84,0,0,29,26,20,31,174,24,56,122,cnh_fisica,CNH_aberta,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_127.jpg,"Ni

DE HARILIT

ARTEIRA NACIONAL
ae 1 NOME E SOBRENOME
ARTHUR GABRIEL CASSIANO

96/07/1984, V

ACAC

CAL E UF DE NASCIMENTO
IANA DA MATA, PR
4b VALIDADE

98/02/2025
EMISSOR / UF

3 DATA, LO!

4a DATA EMISSAO

09/10/2021
4c DOC JDENTIOADE ORG.

pR72170149 ssP PR
4d CPF

605,382.194-24
NACIONALIDADE

BRASILEIRO(A)
FILIAGAO

PEDRO LUCAS DA MOTA

LUNNA V. ASCONCELOS

po PORTADOR

7 RSSINATURA

42 OBSERVAGOES

) DRIVER LICENSE PERMISO DEC!

4* HABILITAGAO

31/10/2000

AT. HAB:

9Cr
Al |

DIRETOR DETRAN~

ASSINATURA po EMISSOR",82,0,0,20,13,29,51,111,24,29,168,cnh_fisica,CNH_aberta,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_128.jpg,"ce eae DE HARLTACAO | DRIVER LICENSE PERMISO DE CONDUCCION

WU
2e1 NOME E SOBRENOME

1"" HABILITACAO.
DAVI PIMENTA 23/12/2004 |
3 DATA, LOCAL E.UF DE NASCIMENTO
27/11/1992, ALMEIDA DO CAMPO, AC |
4a DATA EMISSAO 4b VALIDADE ACC
25/04/2024 10/11/2028 D
4c DOC. IDENTIDADE / ORG. EMISSOR / UF
AC93766309 SSP AC

4d CPF § N° REGISTRO 9 CAT. HAB
908.142.635-42 78822318234
NACIONALIDADE
BRASILEIRO(A)
FILIACAO

RHAVIJESUS

SRA. HELENA NOVAIS

TASSINATURA'DO PORTADOR

12 OBSERVAGOES

DIRETOR DETRAN~

ASSINATURA DO EMISSOR

LOCAL
| PIRES, MG

MINAS GERAIS

~~ teaie)",87,0,20,32,142,29,50,102,30,43,6,cnh_fisica,CNH_aberta,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_129.jpg,"~ CARTEIRA NACIONAL mn DRIVER LICENSE /PERMISO DE CONDUCCION

fe @1 NOME & SOBRENOME seve 1 AABILIFAQAG
LORENA DA ROCHA | Oe 2000 a",24,0,30,34,134,25,25,182,30,28,46,cnh_fisica,CNH_aberta,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_13.jpg,,0,0,21,27,121,30,19,199,173,27,38,cnh_fisica,CNH_aberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_130.jpg,"»

a LICENSE | PERMISO Dt CONDUC 1ON

2e1 NOME E SOBRENOME 1* HABILITAGAO
CAUR ABREU | [ |

12/04/1996
3 DATA, LOCAL E UF DE NASCIMENTO
(7105/1950, NOVAIS, PE %
4a DATA EMISSAO 4b VALIDADE ACC
28/08/2022 | [ cwoer2026 uy rama | D
eC 4c DOC. IDENTIDADE / ORG. EMISSOR / UF i EE
\ *

PE53490536 SSP PE
4d CPF § N* REGISTRO 9 CAT. HAB
[ crossagns.33 [ soseas10325 | ClE |
NACIONALIDADE
BRASILEIRO(A)

FILIAGAO

JOAO GABRIEL ALMEIDA

ANA JULIA GOMES

TRSSINATURA DO PORTADOR

412 OBSERVACOES

DIRETOR DETRAN =
I,

ASSINATURA DO EMISSOR

LOCAL
ABREU DE BARROS, CE",102,0,23,26,196,0,13,38,29,45,137,cnh_fisica,CNH_aberta,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
aug_imagem_131.jpg,"Wea

7 ith

ARTEIRA NACIONAL DE HABILITACAO / DRIVER LICENSE / PERMISO DE CONDUCCION
DANILO PEIXOTO 08/09/1999
fr 3 DATA, LOCAL E UF DE NASCIMENTO
10/02/1967, OLIVEIRA, PR
4a DATA EMISSAO 4b VALIDADE ACC
10/10/2022 17/12/2025 D
— 4c DOC. IDENTIDADE / ORG. EMISSOR / UF
PR18948159 SSP PR

4d CPF 5 N° REGISTRO 9 CAT. HAB
085.932.476-10 45030852490 D |
« NACIONALIDADE -
BRASILEIRO(A)

FILIACAO

i ie NEN AUK om: Rectory jdt } Ah ij
son leat ! Ati

ee MOREIRA

ALLANA PINTO

TASSINATURA DO PORTADOR

12 OBSERVAGOES

DIRETOR DETRAN -

enna
ASSINATURA DO EMISSOR

LOCAL
NUNES, PB

Rew Metiontti",101,0,170,33,23,19,31,182,25,55,129,cnh_fisica,CNH_aberta,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
